Wall time,Step,Value
1633465583.0540166,111,0.9072999954223633
1633465785.797231,112,0.921500027179718
1633465988.9746597,113,0.913100004196167
1633466193.0009327,114,0.9169999957084656
1633466396.5075376,115,0.9193999767303467
1633466599.3175673,116,0.9143999814987183
1633466802.4292743,117,0.9144999980926514
1633467006.6263604,118,0.9120000004768372
1633467209.4676082,119,0.9175999760627747
1633467412.5385234,120,0.9179999828338623
1633467616.8000457,121,0.9160000085830688
1633467819.5838742,122,0.9161999821662903
1633468022.5177262,123,0.9125000238418579
1633468226.5797203,124,0.921999990940094
1633468430.1363065,125,0.9164999723434448
1633468632.9835234,126,0.9140999913215637
1633468836.4607744,127,0.9114000201225281
1633469040.2896085,128,0.9150999784469604
1633469242.9903963,129,0.9232000112533569
1633469445.8328135,130,0.9193000197410583
1633469649.8493679,131,0.9236000180244446
1633469853.0479429,132,0.9179999828338623
1633470055.6460276,133,0.9230999946594238
1633470259.5813832,134,0.92330002784729
1633470462.0134284,135,0.9215999841690063
1633470664.5717347,136,0.9147999882698059
1633470868.6045616,137,0.9133999943733215
1633471071.5708535,138,0.9168000221252441
1633471274.285005,139,0.9212999939918518
1633471477.158178,140,0.9099000096321106
1633471681.25503,141,0.9229999780654907
1633471883.8697364,142,0.9147999882698059
1633472086.4826515,143,0.9186000227928162
1633472290.6764598,144,0.9212999939918518
1633472493.2977123,145,0.9233999848365784
1633472696.0126638,146,0.9172000288963318
1633472900.088746,147,0.9200999736785889
1633473103.3564866,148,0.9174000024795532
1633473306.5924718,149,0.920799970626831
1633473509.9951699,150,0.9151999950408936
1633473714.0485666,151,0.9225999712944031
1633473917.1227236,152,0.9171000123023987
1633474119.6655946,153,0.9182999730110168
1633474323.5981028,154,0.9244999885559082
1633474526.4330034,155,0.9158999919891357
1633474727.8808315,156,0.9210000038146973
1633474931.7163296,157,0.9200000166893005
1633475134.13301,158,0.9154999852180481
1633475336.591273,159,0.9248999953269958
1633475540.9565613,160,0.91839998960495
1633475743.22612,161,0.9259999990463257
1633475946.050738,162,0.9204999804496765
1633476149.980538,163,0.9222000241279602
1633476352.507082,164,0.9229999780654907
1633476555.3023498,165,0.9179999828338623
1633476759.1149528,166,0.9194999933242798
1633476961.845415,167,0.9199000000953674
1633477164.439908,168,0.9182000160217285
1633477367.80514,169,0.9236999750137329
1633477570.9551888,170,0.923799991607666
1633477773.2828972,171,0.9194999933242798
1633477976.305953,172,0.925000011920929
1633478179.7223945,173,0.920799970626831
1633478381.9377272,174,0.9222999811172485
1633478584.6564188,175,0.9254000186920166
1633478788.5455654,176,0.9243999719619751
1633478991.0878832,177,0.9244999885559082
1633479193.764992,178,0.925000011920929
1633479397.700016,179,0.9243999719619751
1633479600.1479928,180,0.9222000241279602
1633479802.7203,181,0.9229000210762024
1633480006.744904,182,0.9200000166893005
1633480209.3801796,183,0.9264000058174133
1633480412.2855637,184,0.9247000217437744
1633480615.6682484,185,0.9279000163078308
1633480819.5289645,186,0.9226999878883362
1633481021.9327905,187,0.9253000020980835
1633481224.786025,188,0.9265000224113464
1633481428.750087,189,0.9246000051498413
1633481631.844535,190,0.9208999872207642
1633481834.4548204,191,0.9253000020980835
1633482038.3241286,192,0.9240999817848206
1633482240.9349508,193,0.9294000267982483
1633482443.8808267,194,0.930400013923645
1633482648.0609205,195,0.9254000186920166
1633482850.4919019,196,0.9301000237464905
1633483052.9620433,197,0.9258999824523926
1633483256.7070892,198,0.927299976348877
1633483459.685504,199,0.9266999959945679
1633483662.443138,200,0.9276000261306763
1633483865.394714,201,0.9269999861717224
1633484068.771092,202,0.928600013256073
1633484271.2547066,203,0.9276000261306763
1633484473.9027934,204,0.9279999732971191
1633484677.8516977,205,0.9305999875068665
1633484880.4450421,206,0.9305999875068665
1633485082.8962095,207,0.9251000285148621
1633485286.7641478,208,0.9319999814033508
1633485489.5392423,209,0.9280999898910522
1633485692.0326774,210,0.9309999942779541
1633485895.7563674,211,0.9333000183105469
1633486098.5840852,212,0.9265999794006348
1633486301.2809758,213,0.9301999807357788
1633486504.997588,214,0.9302999973297119
1633486708.036937,215,0.9308000206947327
1633486910.3733778,216,0.9320999979972839
1633487113.7253752,217,0.9298999905586243
1633487317.6516411,218,0.9291999936103821
1633487520.2132442,219,0.9311000108718872
1633487722.9392726,220,0.9294999837875366
1633487926.8499157,221,0.9291999936103821
1633488129.4214983,222,0.930899977684021
1633488332.2442875,223,0.9301999807357788
1633488536.2119982,224,0.9326000213623047
1633488738.8489833,225,0.9330000281333923
1633488941.6436136,226,0.9333999752998352
1633489145.7471378,227,0.9312000274658203
1633489348.2937033,228,0.9337999820709229
1633489551.34647,229,0.9336000084877014
1633489754.9287329,230,0.932200014591217
1633489958.210521,231,0.9340000152587891
1633490161.3394988,232,0.9319999814033508
1633490364.3654416,233,0.9352999925613403
1633490568.6540074,234,0.9315999746322632
1633490771.1387184,235,0.9327999949455261
1633490973.6663275,236,0.9337000250816345
1633491177.4897857,237,0.9350000023841858
1633491380.0226762,238,0.9369999766349792
1633491582.886147,239,0.9350000023841858
1633491786.697188,240,0.9333999752998352
1633491989.1738818,241,0.9344000220298767
1633492191.7768703,242,0.9337000250816345
1633492395.5908198,243,0.9333000183105469
1633492598.1529615,244,0.9350000023841858
1633492800.4356544,245,0.9340999722480774
1633493004.2019503,246,0.9341999888420105
1633493207.0086985,247,0.935699999332428
1633493409.493152,248,0.9362000226974487
1633493613.0543125,249,0.9359999895095825
