Wall time,Step,Value
1633472994.7019253,117,0.9122999906539917
1633473219.048619,118,0.909500002861023
1633473442.1798801,119,0.9169999957084656
1633473666.541399,120,0.9121000170707703
1633473891.052273,121,0.9107000231742859
1633474114.1309836,122,0.9186999797821045
1633474339.0808423,123,0.9156000018119812
1633474563.3688698,124,0.9150000214576721
1633474786.3340714,125,0.9176999926567078
1633475010.7189293,126,0.9100000262260437
1633475234.831396,127,0.917900025844574
1633475457.7135794,128,0.9143000245094299
1633475682.1946764,129,0.917900025844574
1633475906.6732287,130,0.9154999852180481
1633476129.5538204,131,0.916100025177002
1633476353.8101196,132,0.921500027179718
1633476578.7477314,133,0.916100025177002
1633476801.995541,134,0.9136000275611877
1633477025.815573,135,0.9142000079154968
1633477250.1552558,136,0.9180999994277954
1633477473.5436065,137,0.9189000129699707
1633477697.4985895,138,0.9140999913215637
1633477921.9959648,139,0.9211999773979187
1633478145.3415248,140,0.9240999817848206
1633478369.332124,141,0.9190000295639038
1633478593.706316,142,0.9154000282287598
1633478817.5313642,143,0.9253000020980835
1633479041.1912415,144,0.9164999723434448
1633479265.8042214,145,0.9179999828338623
1633479489.9478457,146,0.9225000143051147
1633479712.871171,147,0.9211999773979187
1633479937.0729253,148,0.9093000292778015
1633480161.0797858,149,0.9200999736785889
1633480383.9305682,150,0.9218999743461609
1633480608.2753065,151,0.9257000088691711
1633480832.8659482,152,0.921500027179718
1633481055.812138,153,0.9193000197410583
1633481280.1640587,154,0.9211000204086304
1633481504.5324,155,0.9186000227928162
1633481727.6361918,156,0.9212999939918518
1633481951.9546437,157,0.9169999957084656
1633482176.0917857,158,0.9125000238418579
1633482399.098743,159,0.9175999760627747
1633482623.1565678,160,0.9221000075340271
1633482847.5040834,161,0.9176999926567078
1633483070.4645398,162,0.9236999750137329
1633483294.8346512,163,0.9144999980926514
1633483519.2149174,164,0.920199990272522
1633483742.2028725,165,0.9251000285148621
1633483966.577399,166,0.9067999720573425
1633484190.872463,167,0.9232000112533569
1633484413.852903,168,0.9150999784469604
1633484637.9954972,169,0.9223999977111816
1633484862.3694892,170,0.9258999824523926
1633485085.9327264,171,0.9243999719619751
1633485310.0005157,172,0.9247000217437744
1633485534.2576988,173,0.9211000204086304
1633485757.6612306,174,0.9236000180244446
1633485981.6122632,175,0.9215999841690063
1633486205.9469132,176,0.9265999794006348
1633486429.6337914,177,0.9212999939918518
1633486653.4130664,178,0.9236999750137329
1633486878.1246552,179,0.9240999817848206
1633487102.068838,180,0.9193000197410583
1633487325.6975567,181,0.921500027179718
1633487550.0764885,182,0.9225000143051147
1633487774.1919162,183,0.926800012588501
1633487997.641727,184,0.920199990272522
1633488222.2549155,185,0.9251999855041504
1633488446.456227,186,0.9253000020980835
1633488669.5299528,187,0.9243000149726868
1633488894.3892806,188,0.9247000217437744
1633489118.790813,189,0.9264000058174133
1633489341.750457,190,0.9259999990463257
1633489566.3360283,191,0.921500027179718
1633489791.0096102,192,0.9233999848365784
1633490014.0510218,193,0.9246000051498413
1633490238.400049,194,0.9247999787330627
1633490462.72076,195,0.9279999732971191
1633490686.125473,196,0.9222999811172485
1633490910.2416322,197,0.9271000027656555
1633491134.702394,198,0.9300000071525574
1633491357.7688038,199,0.9294000267982483
1633491582.1662722,200,0.9168999791145325
1633491806.3710678,201,0.9251999855041504
1633492029.2597992,202,0.9262999892234802
1633492253.3548286,203,0.9254000186920166
1633492477.6706493,204,0.9279000163078308
1633492700.622474,205,0.9251000285148621
1633492924.050973,206,0.9262999892234802
1633493148.0330186,207,0.9319000244140625
1633493371.8154488,208,0.9302999973297119
1633493593.9301755,209,0.9254999756813049
1633493818.3627722,210,0.9279000163078308
1633494041.8815856,211,0.928600013256073
1633494265.4949155,212,0.9286999702453613
1633494489.8129895,213,0.9284999966621399
1633494713.6744235,214,0.9304999709129333
1633494936.9999373,215,0.927299976348877
1633495161.3397048,216,0.9240000247955322
1633495385.3954275,217,0.9307000041007996
1633495608.5983415,218,0.9247999787330627
1633495833.1116238,219,0.9294999837875366
1633496057.3767533,220,0.9293000102043152
1633496280.1412501,221,0.932200014591217
1633496504.9296784,222,0.9300000071525574
1633496729.2178657,223,0.9297000169754028
1633496952.3651066,224,0.9316999912261963
1633497176.7922287,225,0.9307000041007996
1633497401.081741,226,0.9332000017166138
1633497624.2821412,227,0.9326000213623047
1633497848.6860878,228,0.9287999868392944
1633498073.005642,229,0.9330999851226807
1633498295.8956702,230,0.9348000288009644
1633498520.3720953,231,0.9332000017166138
1633498744.755462,232,0.9348999857902527
1633498967.7645986,233,0.9315000176429749
1633499192.0185986,234,0.9309999942779541
1633499416.1311338,235,0.9329000115394592
1633499639.207002,236,0.9323999881744385
1633499863.536716,237,0.9330999851226807
1633500088.2178218,238,0.9327999949455261
1633500311.1601062,239,0.932699978351593
1633500535.456717,240,0.9340000152587891
1633500759.6321182,241,0.9351999759674072
1633500982.7095935,242,0.9348999857902527
1633501207.0658202,243,0.9345999956130981
1633501431.2672203,244,0.9340999722480774
1633501654.6432316,245,0.9340000152587891
1633501878.9126916,246,0.9344000220298767
1633502103.6329165,247,0.9354000091552734
1633502327.579319,248,0.9362000226974487
1633502551.5962155,249,0.9362999796867371
