Wall time,Step,Value
1633564691.8261771,222,0.9333999752998352
1633564833.7867079,223,0.9333000183105469
1633564975.9130557,224,0.9334999918937683
1633565117.9990094,225,0.9336000084877014
1633565260.0698574,226,0.9334999918937683
1633565401.990731,227,0.9334999918937683
1633565544.0631237,228,0.9337000250816345
1633565686.2039435,229,0.9337999820709229
1633565828.4202263,230,0.9337000250816345
1633565970.4914184,231,0.9336000084877014
1633566112.5502226,232,0.9337000250816345
1633566254.569303,233,0.9333999752998352
1633566396.5033674,234,0.9337000250816345
1633566538.9070299,235,0.9337999820709229
1633566681.0913694,236,0.9337999820709229
1633566823.1553514,237,0.9337999820709229
1633566965.1393435,238,0.9337999820709229
1633567106.9811769,239,0.9337999820709229
1633567249.2207892,240,0.9336000084877014
1633567391.4544113,241,0.9337000250816345
1633567533.504357,242,0.933899998664856
1633567675.4735265,243,0.9337000250816345
1633567817.489614,244,0.9334999918937683
1633567959.5991828,245,0.9334999918937683
1633568101.8258934,246,0.9333000183105469
1633568244.0398839,247,0.9334999918937683
1633568386.1001663,248,0.9340000152587891
1633568527.9328153,249,0.9337000250816345
